salary_id,employee_id,amount,is_valid,valid_from,valid_to
7143,4066,244785,False,2019-11-06,2024-03-14
7144,4067,221212,True,2024-01-03,9999-12-31
7145,4068,201311,False,2026-04-04,2026-05-17
7146,4068,260929,False,2026-05-18,2026-05-17
7147,4069,92971,False,2022-11-14,2026-05-17
7148,4070,199916,False,2018-04-18,2018-11-09
7149,4070,221738,False,2018-11-10,2024-04-05
7150,4071,85819,False,2024-09-05,2026-05-17
7151,4072,162913,False,2024-12-12,2025-09-19
7152,4072,179171,False,2025-09-20,2026-05-17
7153,4073,103134,True,2026-01-07,9999-12-31
7154,4074,223177,False,2024-06-21,2025-04-01
7155,4074,269093,True,2025-04-02,9999-12-31
7156,4075,177923,False,2025-12-15,2026-02-07
7157,4076,100193,False,2023-09-21,2026-05-17
7158,4077,168556,False,2024-04-02,2024-11-10
7159,4077,187353,True,2024-11-11,9999-12-31
7160,4078,144990,True,2023-07-30,9999-12-31
7161,4079,130213,True,2018-07-10,9999-12-31
7162,4080,73642,False,2025-06-21,2026-03-25
7163,4080,82994,False,2026-03-26,2026-05-17
7164,4080,94568,False,2026-05-18,2026-05-17
7165,4080,118009,True,2026-05-18,9999-12-31
7166,4081,91816,False,2022-07-24,2023-05-17
7167,4081,99503,True,2023-05-18,9999-12-31
7168,4082,193736,True,2026-03-07,9999-12-31
7169,4083,87013,False,2024-12-08,2026-05-17
7170,4084,71434,False,2018-11-10,2021-01-21
7171,4085,146630,True,2014-09-22,9999-12-31
7172,4086,80373,False,2014-07-01,2015-05-19
7173,4086,82737,False,2015-05-20,2016-02-03
7174,4086,83050,True,2016-02-04,9999-12-31
7175,4087,139377,False,2024-09-16,2026-05-17
7176,4088,112216,True,2023-01-20,9999-12-31
7177,4089,262783,False,2025-03-14,2026-01-29
7178,4089,282885,False,2026-01-30,2026-05-17
7179,4089,315322,False,2026-05-18,2025-04-28
7180,4090,125261,False,2025-03-17,2026-02-01
7181,4090,127815,False,2026-02-02,2026-05-17
7182,4090,131537,False,2026-05-18,2026-05-17
7183,4090,135293,True,2026-05-18,9999-12-31
7184,4091,47318,False,2025-02-15,2025-12-25
7185,4091,51993,False,2025-12-26,2026-05-17
7186,4092,168321,True,2024-12-21,9999-12-31
7187,4093,159337,False,2014-12-13,2015-10-05
7188,4093,169751,True,2015-10-06,9999-12-31
7189,4094,137624,False,2017-07-15,2021-11-11
7190,4095,118924,True,2024-02-15,9999-12-31
7191,4096,64225,True,2023-01-20,9999-12-31
7192,4097,155291,False,2024-03-20,2024-10-12
7193,4097,156398,False,2024-10-13,2025-07-05
7194,4097,162352,True,2025-07-06,9999-12-31
7195,4098,76431,False,2025-10-27,2026-05-17
7196,4098,81361,True,2026-05-18,9999-12-31
7197,4099,144960,False,2024-07-29,2026-05-17
7198,4100,242380,False,2019-09-26,2020-06-15
7199,4100,275988,True,2020-06-16,9999-12-31
7200,4101,89886,True,2024-06-25,9999-12-31
7201,4102,125379,True,2022-04-23,9999-12-31
7202,4103,188932,False,2023-08-24,2024-05-12
7203,4103,195675,True,2024-05-13,9999-12-31
7204,4104,62432,False,2022-09-28,2023-06-28
7205,4104,66208,False,2023-06-29,2024-05-09
7206,4104,70092,True,2024-05-10,9999-12-31
7207,4105,69605,False,2022-09-14,2023-08-26
7208,4105,70623,False,2023-08-27,2024-08-24
7209,4105,72369,True,2024-08-25,9999-12-31
7210,4106,117761,False,2025-11-12,2026-05-17
7211,4107,128570,False,2015-04-23,2015-12-24
7212,4107,129211,False,2015-12-25,2016-08-18
7213,4107,131519,True,2016-08-19,9999-12-31
7214,4108,118225,False,2016-12-03,2017-08-07
7215,4108,120066,True,2017-08-08,9999-12-31
7216,4109,83260,False,2025-08-24,2026-04-11
7217,4109,92487,True,2026-04-12,9999-12-31
7218,4110,109761,False,2022-10-16,2023-06-13
7219,4110,117483,False,2023-06-14,2026-02-07
7220,4111,153236,False,2024-09-25,2025-09-24
7221,4111,159082,False,2025-09-25,2026-05-17
7222,4111,159345,True,2026-05-18,9999-12-31
7223,4112,96543,False,2025-10-22,2026-05-17
7224,4112,97666,True,2026-05-18,9999-12-31
7225,4113,57356,False,2019-10-27,2020-09-05
7226,4113,60804,False,2020-09-06,2021-07-24
7227,4113,66788,True,2021-07-25,9999-12-31
7228,4114,46160,True,2024-05-23,9999-12-31
7229,4115,59606,False,2026-01-15,2026-05-17
7230,4115,61676,True,2026-05-18,9999-12-31
7231,4116,173690,False,2024-03-08,2024-12-19
7232,4116,191109,False,2024-12-20,2025-09-08
7233,4116,204136,True,2025-09-09,9999-12-31
7234,4117,94545,True,2023-03-09,9999-12-31
7235,4118,75910,False,2015-03-13,2017-07-08
7236,4119,106282,False,2022-08-10,2023-03-13
7237,4119,115930,False,2023-03-14,2024-02-26
7238,4119,126258,True,2024-02-27,9999-12-31
7239,4120,59778,False,2022-10-13,2026-05-17
7240,4121,39744,False,2022-10-20,2026-05-17
7241,4122,52756,True,2022-06-10,9999-12-31
7242,4123,174852,True,2023-06-10,9999-12-31
7243,4124,145777,False,2024-06-30,2025-05-31
7244,4124,154232,False,2025-06-01,2025-12-25
7245,4124,171150,True,2025-12-26,9999-12-31
7246,4125,106047,True,2022-11-05,9999-12-31
7247,4126,138223,False,2018-08-17,2019-08-10
7248,4126,149943,False,2019-08-11,2020-04-22
7249,4126,163789,True,2020-04-23,9999-12-31
7250,4127,75199,True,2019-02-19,9999-12-31
7251,4128,84518,True,2023-09-16,9999-12-31
7252,4129,76819,False,2023-11-08,2024-07-26
7253,4129,81779,False,2024-07-27,2025-06-18
7254,4129,88034,False,2025-06-19,2024-07-30
7255,4130,185976,False,2018-12-18,2019-11-19
7256,4130,214516,False,2019-11-20,2020-10-03
7257,4130,242524,False,2020-10-04,2021-05-05
7258,4130,293590,False,2021-05-06,2021-01-03
7259,4131,169886,False,2017-11-25,2018-09-18
7260,4131,216964,True,2018-09-19,9999-12-31
7261,4132,112859,False,2024-09-30,2026-05-17
7262,4133,106407,False,2024-05-07,2025-03-13
7263,4133,117371,True,2025-03-14,9999-12-31
7264,4134,121663,True,2022-07-19,9999-12-31
7265,4135,144295,True,2015-09-15,9999-12-31
7266,4136,210330,False,2025-02-11,2026-01-02
7267,4136,242704,False,2026-01-03,2026-05-17
7268,4136,280152,True,2026-05-18,9999-12-31
7269,4137,104939,False,2023-04-30,2024-03-07
7270,4137,113698,False,2024-03-08,2025-01-17
7271,4137,126811,False,2025-01-18,2025-11-12
7272,4137,140107,False,2025-11-13,2026-05-17
7273,4138,120682,False,2017-09-05,2018-06-11
7274,4138,128133,True,2018-06-12,9999-12-31
7275,4139,162488,False,2022-12-18,2023-08-19
7276,4139,202125,True,2023-08-20,9999-12-31
7277,4140,179089,False,2015-08-04,2016-04-12
7278,4140,191314,True,2016-04-13,9999-12-31
7279,4141,54630,False,2016-11-03,2017-10-21
7280,4141,55615,False,2017-10-22,2018-10-18
7281,4141,57388,True,2018-10-19,9999-12-31
7282,4142,149566,False,2022-01-06,2022-12-18
7283,4142,166728,True,2022-12-19,9999-12-31
7284,4143,174161,True,2023-03-07,9999-12-31
7285,4144,168987,True,2020-05-30,9999-12-31
7286,4145,62528,False,2025-04-30,2026-03-18
7287,4145,63704,False,2026-03-19,2026-05-17
7288,4145,65459,False,2026-05-18,2026-05-17
7289,4145,65892,True,2026-05-18,9999-12-31
7290,4146,74756,False,2023-08-20,2025-05-13
7291,4147,228554,False,2016-08-15,2017-04-02
7292,4147,248460,True,2017-04-03,9999-12-31
7293,4148,196969,False,2025-12-02,2026-05-17
7294,4148,204556,False,2026-05-18,2026-05-17
7295,4148,210037,False,2026-05-18,2026-05-17
7296,4148,212008,True,2026-05-18,9999-12-31
7297,4149,212081,False,2018-05-20,2019-04-20
7298,4149,228100,True,2019-04-21,9999-12-31
7299,4150,127683,True,2017-07-16,9999-12-31
7300,4151,126100,False,2025-02-02,2026-05-17
7301,4152,137697,False,2018-08-07,2019-07-22
7302,4152,167954,False,2019-07-23,2020-05-17
7303,4152,195562,False,2020-05-18,2024-07-14
7304,4153,173482,False,2014-05-21,2014-11-21
7305,4153,202106,False,2014-11-22,2015-06-24
7306,4153,224196,True,2015-06-25,9999-12-31
7307,4154,223598,False,2015-09-08,2016-07-21
7308,4154,228300,True,2016-07-22,9999-12-31
7309,4155,63636,False,2025-02-03,2026-01-30
7310,4155,68093,False,2026-01-31,2026-05-17
7311,4155,74127,False,2026-05-18,2026-05-17
7312,4155,79164,True,2026-05-18,9999-12-31
7313,4156,130883,True,2017-02-10,9999-12-31
7314,4157,111131,False,2023-06-08,2024-02-26
7315,4157,112858,True,2024-02-27,9999-12-31
7316,4158,92958,False,2023-08-05,2024-04-05
7317,4158,102348,True,2024-04-06,9999-12-31
7318,4159,75162,False,2020-04-05,2021-03-17
7319,4159,87475,False,2021-03-18,2021-11-19
7320,4159,102102,True,2021-11-20,9999-12-31
7321,4160,97118,True,2017-06-17,9999-12-31
7322,4161,104413,True,2023-10-31,9999-12-31
7323,4162,115288,False,2023-10-14,2026-05-17
7324,4163,191097,False,2024-06-11,2025-01-16
7325,4163,258994,True,2025-01-17,9999-12-31
7326,4164,50218,False,2022-10-28,2023-08-31
7327,4164,50847,False,2023-09-01,2024-05-06
7328,4164,51875,False,2024-05-07,2026-05-17
7329,4165,171361,True,2022-01-19,9999-12-31
7330,4166,143402,False,2025-10-19,2026-05-17
7331,4167,152737,False,2024-05-13,2025-03-08
7332,4167,169576,False,2025-03-09,2026-03-09
7333,4167,179830,True,2026-03-10,9999-12-31
7334,4168,69301,False,2025-05-03,2026-05-17
7335,4169,69166,False,2023-03-14,2024-02-21
7336,4169,70078,True,2024-02-22,9999-12-31
7337,4170,80109,True,2026-01-21,9999-12-31
7338,4171,83746,False,2022-10-21,2023-06-28
7339,4171,90162,False,2023-06-29,2024-06-20
7340,4171,98029,False,2024-06-21,2025-11-03
7341,4172,104247,False,2021-11-23,2022-09-01
7342,4172,135611,False,2022-09-02,2023-04-16
7343,4172,183662,True,2023-04-17,9999-12-31
7344,4173,147779,True,2025-04-28,9999-12-31
7345,4174,52129,True,2023-06-08,9999-12-31
7346,4175,109156,True,2018-05-07,9999-12-31
7347,4176,92742,False,2026-02-26,2026-05-17
7348,4177,161097,True,2016-08-29,9999-12-31
7349,4178,107859,True,2025-03-07,9999-12-31
7350,4179,151704,True,2024-02-09,9999-12-31
7351,4180,59263,False,2026-03-31,2026-05-17
7352,4180,68915,True,2026-05-18,9999-12-31
7353,4181,111815,False,2015-09-11,2019-04-28
7354,4182,130586,False,2025-07-02,2026-03-29
7355,4182,144822,False,2026-03-30,2026-05-17
7356,4182,162033,True,2026-05-18,9999-12-31
7357,4183,227190,False,2022-07-18,2023-01-21
7358,4183,251176,True,2023-01-22,9999-12-31
7359,4184,99833,False,2023-07-14,2024-01-14
7360,4184,118627,False,2024-01-15,2024-10-29
7361,4184,137997,False,2024-10-30,2025-09-11
7362,4184,171771,True,2025-09-12,9999-12-31
7363,4185,151166,False,2016-04-28,2017-04-12
7364,4185,163295,True,2017-04-13,9999-12-31
7365,4186,82042,False,2022-08-19,2023-10-06
7366,4187,54815,False,2024-03-10,2024-10-09
7367,4188,176357,False,2025-09-04,2026-05-17
7368,4189,184179,True,2020-03-26,9999-12-31
7369,4190,111301,True,2018-08-07,9999-12-31
7370,4191,88944,False,2023-05-19,2024-01-01
7371,4191,95701,False,2024-01-02,2024-07-18
7372,4191,106052,True,2024-07-19,9999-12-31
7373,4192,81592,False,2023-07-04,2024-04-18
7374,4192,84515,True,2024-04-19,9999-12-31
7375,4193,43045,False,2026-03-17,2026-05-17
7376,4193,46181,False,2026-05-18,2026-05-17
7377,4194,106606,False,2025-10-26,2026-05-17
7378,4194,119624,True,2026-05-18,9999-12-31
7379,4195,262306,False,2026-04-29,2026-05-17
7380,4195,361368,False,2026-05-18,2026-05-17
7381,4195,449504,False,2026-05-18,2026-05-17
7382,4195,614103,True,2026-05-18,9999-12-31
7383,4196,188568,False,2021-05-25,2025-01-21
7384,4197,199152,False,2016-12-31,2023-08-12
7385,4198,133235,False,2023-10-17,2024-08-11
7386,4198,146178,False,2024-08-12,2025-02-27
7387,4198,158368,True,2025-02-28,9999-12-31
7388,4199,221088,True,2019-03-01,9999-12-31
7389,4200,148556,False,2023-06-02,2024-05-22
7390,4200,161309,False,2024-05-23,2025-01-30
7391,4200,176209,True,2025-01-31,9999-12-31
7392,4201,175734,False,2018-02-06,2018-12-25
7393,4201,176281,True,2018-12-26,9999-12-31
7394,4202,106419,True,2022-07-09,9999-12-31
7395,4203,68763,True,2024-09-07,9999-12-31
7396,4204,135135,False,2016-01-01,2016-09-22
7397,4204,165947,True,2016-09-23,9999-12-31
7398,4205,50502,False,2023-07-30,2024-06-17
7399,4205,54470,False,2024-06-18,2025-01-18
7400,4205,59548,False,2025-01-19,2026-05-17
7401,4206,142442,True,2024-08-21,9999-12-31
7402,4207,198147,True,2016-07-28,9999-12-31
7403,4208,90088,True,2022-12-05,9999-12-31
7404,4209,182173,False,2023-08-17,2024-06-16
7405,4209,199767,False,2024-06-17,2025-06-08
7406,4209,215836,False,2025-06-09,2026-04-08
7407,4209,235289,True,2026-04-09,9999-12-31
7408,4210,150013,False,2018-08-16,2019-04-05
7409,4210,161364,False,2019-04-06,2020-01-26
7410,4210,179656,True,2020-01-27,9999-12-31
7411,4211,244904,True,2025-11-29,9999-12-31
7412,4212,209751,False,2026-01-09,2026-05-17
7413,4212,231821,False,2026-05-18,2026-05-17
7414,4212,284651,False,2026-05-18,2026-05-17
7415,4212,325660,True,2026-05-18,9999-12-31
7416,4213,76783,False,2025-06-10,2026-05-17
7417,4214,133894,False,2016-01-23,2016-09-07
7418,4214,140877,False,2016-09-08,2017-04-05
7419,4214,151729,True,2017-04-06,9999-12-31
7420,4215,55283,False,2023-05-06,2024-03-13
7421,4215,57109,False,2024-03-14,2025-07-10
7422,4216,129512,False,2015-11-25,2020-03-19
7423,4217,159110,False,2024-08-20,2025-03-22
7424,4217,168895,True,2025-03-23,9999-12-31
7425,4218,77093,True,2025-05-24,9999-12-31
7426,4219,66768,False,2023-12-26,2026-05-17
7427,4220,273307,True,2024-01-24,9999-12-31
7428,4221,60054,False,2025-09-24,2026-05-17
7429,4221,69649,False,2026-05-18,2026-05-17
7430,4222,46921,False,2023-06-15,2024-01-25
7431,4222,47742,False,2024-01-26,2026-05-17
7432,4223,218007,True,2021-07-03,9999-12-31
7433,4224,117341,False,2024-04-19,2025-01-05
7434,4224,124573,True,2025-01-06,9999-12-31
7435,4225,60671,True,2022-08-13,9999-12-31
7436,4226,59271,False,2024-06-01,2025-03-23
7437,4226,62613,False,2025-03-24,2026-01-16
7438,4226,68353,False,2026-01-17,2025-03-30
7439,4227,68507,False,2023-03-12,2023-12-10
7440,4227,74829,True,2023-12-11,9999-12-31
7441,4228,257924,False,2023-04-05,2023-10-28
7442,4228,284906,True,2023-10-29,9999-12-31
7443,4229,134410,False,2017-01-20,2017-09-05
7444,4229,134884,False,2017-09-06,2018-06-15
7445,4229,136927,False,2018-06-16,2018-12-13
7446,4229,138238,False,2018-12-14,2017-08-22
7447,4230,42837,False,2024-11-19,2025-09-05
7448,4231,107288,False,2024-04-24,2026-05-17
7449,4232,86774,False,2015-03-07,2016-02-10
7450,4232,99807,False,2016-02-11,2016-08-16
7451,4232,124717,False,2016-08-17,2021-03-29
7452,4233,158626,False,2024-12-06,2025-08-03
7453,4233,203929,True,2025-08-04,9999-12-31
7454,4234,170030,True,2017-05-04,9999-12-31
7455,4235,97385,False,2014-09-02,2015-07-24
7456,4235,99946,False,2015-07-25,2016-07-18
7457,4235,103742,False,2016-07-19,2017-05-23
7458,4235,106293,True,2017-05-24,9999-12-31
7459,4236,170322,False,2019-01-23,2019-12-22
7460,4236,188135,False,2019-12-23,2020-08-26
7461,4236,203315,True,2020-08-27,9999-12-31
7462,4237,124425,False,2019-03-25,2019-09-29
7463,4237,131782,False,2019-09-30,2019-05-27
7464,4238,164144,False,2017-03-11,2018-02-04
7465,4238,180455,True,2018-02-05,9999-12-31
7466,4239,73516,False,2024-03-26,2024-10-12
7467,4239,75286,False,2024-10-13,2025-07-01
7468,4239,76141,True,2025-07-02,9999-12-31
7469,4240,139894,True,2022-04-09,9999-12-31
7470,4241,132835,True,2016-02-16,9999-12-31
7471,4242,211417,False,2016-01-28,2017-01-12
7472,4242,260921,True,2017-01-13,9999-12-31
7473,4243,79824,True,2020-07-05,9999-12-31
7474,4244,146176,False,2020-02-02,2025-04-06
7475,4245,103045,False,2025-01-16,2026-05-17
7476,4246,67858,False,2023-11-04,2026-05-17
7477,4247,167708,False,2023-12-01,2024-06-08
7478,4247,173488,False,2024-06-09,2025-03-19
7479,4247,175639,False,2025-03-20,2024-08-09
7480,4248,65890,False,2019-05-18,2020-02-28
7481,4248,69517,True,2020-02-29,9999-12-31
7482,4249,122269,False,2022-06-26,2023-02-28
7483,4249,132270,False,2023-03-01,2025-10-18
7484,4250,279792,True,2021-02-21,9999-12-31
7485,4251,115357,True,2018-01-03,9999-12-31
7486,4252,100701,False,2022-07-18,2023-04-05
7487,4252,104534,True,2023-04-06,9999-12-31
7488,4253,73555,False,2022-12-06,2023-05-14
7489,4254,65366,False,2022-05-30,2023-02-15
7490,4254,65384,False,2023-02-16,2023-08-21
7491,4254,67346,False,2023-08-22,2024-06-19
7492,4255,192199,True,2024-05-17,9999-12-31
7493,4256,115646,False,2023-10-08,2024-09-25
7494,4256,123400,False,2024-09-26,2025-07-16
7495,4256,133062,False,2025-07-17,2026-05-17
7496,4257,276244,True,2020-07-12,9999-12-31
7497,4258,137775,False,2022-12-24,2023-08-14
7498,4258,151263,False,2023-08-15,2025-10-15
7499,4259,90892,True,2024-03-18,9999-12-31
7500,4260,84992,False,2023-10-17,2024-07-16
7501,4260,103563,True,2024-07-17,9999-12-31
7502,4261,158467,False,2023-12-13,2026-05-17
7503,4262,99701,True,2026-03-23,9999-12-31
7504,4263,88621,True,2023-02-04,9999-12-31
7505,4264,232671,True,2022-04-12,9999-12-31
7506,4265,128711,False,2022-09-30,2023-05-15
7507,4265,131350,True,2023-05-16,9999-12-31
7508,4266,94780,True,2021-05-05,9999-12-31
7509,4267,58219,False,2025-09-10,2026-05-17
7510,4268,48795,True,2022-06-29,9999-12-31
7511,4269,85064,True,2015-07-14,9999-12-31
7512,4270,139952,True,2026-02-09,9999-12-31
7513,4271,183017,True,2023-06-29,9999-12-31
7514,4272,85704,False,2025-12-21,2026-05-17
7515,4272,90982,True,2026-05-18,9999-12-31
7516,4273,234016,False,2025-01-30,2025-12-11
7517,4273,291112,True,2025-12-12,9999-12-31
7518,4274,70875,False,2022-08-19,2023-03-28
7519,4274,77902,False,2023-03-29,2026-05-17
7520,4275,99103,False,2022-10-31,2023-10-30
7521,4275,108425,True,2023-10-31,9999-12-31
7522,4276,124406,True,2023-07-14,9999-12-31
7523,4277,126042,False,2024-06-17,2025-04-10
7524,4277,126938,True,2025-04-11,9999-12-31
7525,4278,136337,False,2022-10-21,2023-09-11
7526,4278,139332,False,2023-09-12,2024-03-19
7527,4278,141233,False,2024-03-20,2024-10-20
7528,4278,144876,True,2024-10-21,9999-12-31
7529,4279,250036,True,2015-12-21,9999-12-31
7530,4280,181732,False,2016-10-08,2017-08-26
7531,4280,253250,False,2017-08-27,2018-07-28
7532,4280,314969,True,2018-07-29,9999-12-31
7533,4281,83509,True,2024-02-15,9999-12-31
7534,4282,78604,True,2023-03-06,9999-12-31
7535,4283,97926,False,2025-08-18,2026-03-29
7536,4283,113923,False,2026-03-30,2026-05-17
7537,4283,137559,True,2026-05-18,9999-12-31
7538,4284,109992,True,2024-09-13,9999-12-31
7539,4285,172563,False,2022-07-04,2023-01-19
7540,4285,186136,False,2023-01-20,2023-11-15
7541,4285,207118,True,2023-11-16,9999-12-31
7542,4286,80678,False,2022-05-24,2024-09-04
7543,4287,138054,True,2020-12-06,9999-12-31
7544,4288,138499,True,2016-08-06,9999-12-31
7545,4289,118448,False,2016-08-27,2017-04-09
7546,4289,118716,False,2017-04-10,2018-01-01
7547,4289,121327,False,2018-01-02,2018-08-31
7548,4289,125527,True,2018-09-01,9999-12-31
7549,4290,51850,True,2025-09-07,9999-12-31
7550,4291,132811,True,2018-08-26,9999-12-31
7551,4292,83552,False,2022-12-04,2023-06-18
7552,4292,91887,True,2023-06-19,9999-12-31
7553,4293,231199,False,2019-07-03,2020-04-14
7554,4293,248448,False,2020-04-15,2024-03-07
7555,4294,64392,False,2022-08-28,2026-05-17
7556,4295,371997,False,2023-10-06,2026-05-17
7557,4296,107701,False,2022-11-05,2023-05-16
7558,4296,114547,False,2023-05-17,2026-05-17
7559,4297,195881,False,2024-10-11,2026-05-17
7560,4298,80890,True,2023-04-09,9999-12-31
7561,4299,103252,True,2024-04-23,9999-12-31
7562,4300,130922,False,2023-10-21,2024-10-07
7563,4300,140531,False,2024-10-08,2025-05-21
7564,4300,156769,False,2025-05-22,2026-05-17
7565,4301,52966,True,2017-10-30,9999-12-31
7566,4302,123884,False,2017-04-09,2018-01-20
7567,4302,133441,False,2018-01-21,2018-10-04
7568,4302,147147,True,2018-10-05,9999-12-31
7569,4303,127383,False,2024-10-26,2025-06-10
7570,4303,146362,False,2025-06-11,2026-05-02
7571,4303,163812,False,2026-05-03,2026-05-17
7572,4304,111119,False,2021-10-18,2022-07-09
7573,4304,124604,False,2022-07-10,2023-02-18
7574,4304,138126,True,2023-02-19,9999-12-31
7575,4305,130473,False,2025-01-27,2025-12-19
7576,4306,209360,True,2026-02-13,9999-12-31
7577,4307,46521,False,2022-06-29,2026-05-17
7578,4308,226945,True,2017-07-03,9999-12-31
7579,4309,71256,True,2025-06-07,9999-12-31
7580,4310,146776,False,2020-12-08,2021-08-23
7581,4310,180822,False,2021-08-24,2022-04-02
7582,4310,215829,False,2022-04-03,2022-10-22
7583,4310,245329,False,2022-10-23,2024-08-25
7584,4311,102471,True,2025-05-27,9999-12-31
7585,4312,202462,False,2024-05-07,2024-11-18
7586,4312,249391,False,2024-11-19,2025-06-26
7587,4312,307222,False,2025-06-27,2026-05-17
7588,4312,360374,True,2026-05-18,9999-12-31
7589,4313,114624,True,2021-09-10,9999-12-31
7590,4314,100609,False,2026-02-22,2026-05-17
7591,4314,103351,True,2026-05-18,9999-12-31
7592,4315,98652,False,2025-05-01,2025-11-12
7593,4315,105434,False,2025-11-13,2026-05-17
7594,4315,110794,True,2026-05-18,9999-12-31
7595,4316,86171,False,2020-12-27,2021-06-28
7596,4316,103025,True,2021-06-29,9999-12-31
7597,4317,187500,False,2023-01-20,2023-10-16
7598,4317,205944,False,2023-10-17,2024-07-06
7599,4317,217273,False,2024-07-07,2025-04-24
7600,4317,228914,True,2025-04-25,9999-12-31
7601,4318,235338,False,2020-05-01,2026-05-17
7602,4319,55401,False,2023-10-10,2025-02-06
7603,4320,99733,True,2023-10-02,9999-12-31
7604,4321,137865,False,2025-07-19,2026-03-14
7605,4321,142401,False,2026-03-15,2026-05-17
7606,4321,145405,False,2026-05-18,2026-05-17
7607,4322,166694,False,2025-07-02,2026-03-19
7608,4322,175087,True,2026-03-20,9999-12-31
7609,4323,75055,True,2021-09-02,9999-12-31
7610,4324,157496,True,2022-07-30,9999-12-31
7611,4325,121667,False,2024-04-20,2025-02-25
7612,4325,156330,False,2025-02-26,2026-02-26
7613,4325,206392,False,2026-02-27,2025-02-10
7614,4326,79240,True,2023-11-19,9999-12-31
7615,4327,120485,False,2025-03-06,2025-09-24
7616,4327,145068,False,2025-09-25,2026-05-17
7617,4327,197008,True,2026-05-18,9999-12-31
7618,4328,183085,False,2022-11-01,2023-05-01
7619,4328,193587,False,2023-05-02,2026-05-17
7620,4329,109895,False,2024-11-01,2026-05-17
7621,4330,130611,False,2023-02-23,2024-02-23
7622,4330,139646,False,2024-02-24,2024-03-12
7623,4331,85680,False,2022-08-09,2023-08-08
7624,4331,87983,False,2023-08-09,2024-03-20
7625,4331,88356,False,2024-03-21,2026-05-17
7626,4332,116039,True,2021-06-08,9999-12-31
7627,4333,237867,True,2023-05-06,9999-12-31
7628,4334,109275,False,2014-12-03,2015-08-25
7629,4334,118278,False,2015-08-26,2016-04-01
7630,4334,126493,True,2016-04-02,9999-12-31
7631,4335,197677,False,2025-04-02,2026-02-05
7632,4335,243507,True,2026-02-06,9999-12-31
7633,4336,96267,False,2022-08-07,2023-03-13
7634,4336,110478,False,2023-03-14,2023-11-23
7635,4336,137252,True,2023-11-24,9999-12-31
7636,4337,90973,True,2023-07-03,9999-12-31
7637,4338,57245,True,2024-10-13,9999-12-31
7638,4339,257225,True,2015-12-06,9999-12-31
7639,4340,253165,True,2022-04-07,9999-12-31
7640,4341,103282,False,2017-05-17,2023-09-03
7641,4342,116102,False,2024-05-09,2025-09-23
7642,4343,100711,False,2026-01-12,2026-05-17
7643,4343,107562,False,2026-05-18,2026-05-17
7644,4343,118410,False,2026-05-18,2026-05-17
7645,4343,125370,True,2026-05-18,9999-12-31
7646,4344,196501,True,2022-12-06,9999-12-31
7647,4345,162945,True,2024-07-30,9999-12-31
7648,4346,157678,False,2025-02-01,2026-05-17
7649,4347,120097,False,2020-11-14,2021-06-26
7650,4347,124188,True,2021-06-27,9999-12-31
7651,4348,241350,True,2018-07-14,9999-12-31
7652,4349,81656,True,2026-03-05,9999-12-31
7653,4350,221453,False,2015-04-25,2015-10-27
7654,4350,246360,True,2015-10-28,9999-12-31
7655,4351,74877,True,2026-04-11,9999-12-31
7656,4352,186839,True,2023-04-11,9999-12-31
7657,4353,160561,True,2018-11-04,9999-12-31
7658,4354,98508,False,2026-04-14,2026-05-17
7659,4354,119201,False,2026-05-18,2026-05-17
7660,4354,137853,True,2026-05-18,9999-12-31
7661,4355,112928,False,2025-06-06,2026-04-03
7662,4355,121128,False,2026-04-04,2026-05-17
7663,4355,135023,False,2026-05-18,2026-05-17
7664,4355,142824,True,2026-05-18,9999-12-31
7665,4356,100669,True,2020-05-11,9999-12-31
7666,4357,206205,False,2017-09-16,2018-06-25
7667,4357,227204,True,2018-06-26,9999-12-31
7668,4358,101522,False,2025-09-06,2026-03-26
7669,4358,111726,False,2026-03-27,2026-05-17
7670,4358,119435,False,2026-05-18,2026-05-17
7671,4358,132476,False,2026-05-18,2026-05-17
7672,4359,102609,False,2023-06-28,2024-05-23
7673,4359,114904,False,2024-05-24,2025-04-15
7674,4360,141512,False,2024-05-09,2026-05-17
7675,4361,93462,False,2024-02-24,2025-01-10
7676,4361,97002,False,2025-01-11,2024-09-18
7677,4362,142000,True,2018-12-04,9999-12-31
7678,4363,109331,False,2022-08-01,2026-05-17
7679,4364,112526,False,2020-11-14,2021-06-17
7680,4364,118541,False,2021-06-18,2022-05-13
7681,4364,129746,True,2022-05-14,9999-12-31
7682,4365,68745,False,2022-06-23,2023-02-02
7683,4365,74131,False,2023-02-03,2025-12-08
7684,4366,276893,True,2025-02-02,9999-12-31
7685,4367,130024,False,2023-05-31,2026-04-21
7686,4368,130482,False,2022-06-25,2023-12-23
7687,4369,133181,True,2024-10-05,9999-12-31
7688,4370,121267,True,2015-09-07,9999-12-31
7689,4371,132939,True,2023-01-11,9999-12-31
7690,4372,174278,False,2026-04-07,2026-05-17
7691,4372,201659,False,2026-05-18,2026-05-17
7692,4372,224748,True,2026-05-18,9999-12-31
7693,4373,74417,False,2024-01-26,2025-01-01
7694,4373,81479,False,2025-01-02,2026-05-17
7695,4374,120876,False,2024-06-13,2025-04-26
7696,4374,132968,False,2025-04-27,2025-11-09
7697,4374,161879,False,2025-11-10,2026-05-17
7698,4374,182711,False,2026-05-18,2026-05-17
7699,4375,200759,True,2018-12-13,9999-12-31
7700,4376,147909,False,2025-04-07,2026-03-20
